STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/20/15,49,63,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/21/15,57,64,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/22/15,58,71,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/23/15,46,51,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/24/15,38,44,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/25/15,48,56,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/26/15,44,53,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/27/15,44,54,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/28/15,44,64,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/29/15,63,70,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/30/15,49,55,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/31/15,41,51,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/1/15,49,57,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/2/15,52,61,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/3/15,55,67,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/4/15,57,65,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/5/15,58,70,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/6/15,64,70,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/7/15,56,62,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/8/15,44,51,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/9/15,44,55,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/10/15,47,53,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/11/15,43,45,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/12/15,44,53,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/13/15,49,54,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/14/15,38,41,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/15/15,38,50,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/16/15,47,57,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/17/15,37,45,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/18/15,38,46,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/19/15,44,53,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/20/15,52,57,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/21/15,39,45,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/22/15,39,47,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/23/15,34,38,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/24/15,29,39,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/25/15,35,43,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/26/15,43,54,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/27/15,52,61,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/28/15,49,54,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/29/15,34,42,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/30/15,29,34,22
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/1/15,32,36,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/2/15,40,50,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/3/15,44,49,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/4/15,38,43,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/5/15,39,50,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/6/15,42,54,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/7/15,43,53,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/8/15,36,37,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/9/15,37,44,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/10/15,45,55,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/11/15,45,54,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/12/15,50,56,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/13/15,50,54,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/14/15,44,54,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/15/15,52,60,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/16/15,39,42,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/17/15,38,48,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/18/15,44,49,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/19/15,32,34,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/20/15,30,36,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/21/15,37,48,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/22/15,49,56,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/23/15,50,53,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/24/15,54,65,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/25/15,55,60,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/26/15,46,52,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/27/15,45,54,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/28/15,31,33,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/29/15,25,31,21
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/30/15,25,32,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/31/15,35,40,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/1/16,33,35,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/2/16,29,34,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/3/16,31,38,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/4/16,24,30,5
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/5/16,11,24,3
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/6/16,25,39,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/7/16,31,39,21
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/8/16,31,33,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/9/16,33,36,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/10/16,42,56,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/11/16,33,43,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/12/16,22,32,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/13/16,23,27,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/14/16,18,24,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/15/16,26,34,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/16/16,33,37,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/17/16,30,32,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/18/16,22,24,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/19/16,15,18,11
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/20/16,19,28,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/21/16,21,29,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/22/16,19,27,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/23/16,20,21,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/24/16,25,35,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/25/16,28,35,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/26/16,35,44,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/27/16,38,42,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/28/16,28,38,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/29/16,32,37,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/30/16,29,37,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/31/16,40,53,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/1/16,45,58,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/2/16,38,45,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/3/16,39,54,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/4/16,50,54,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/5/16,32,38,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/6/16,24,33,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/7/16,31,42,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/8/16,23,31,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/9/16,19,27,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/10/16,24,32,16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/11/16,20,23,4
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/12/16,9,19,-2
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/13/16,11,17,-10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/14/16,-6,7,-16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/15/16,6,20,-3
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/16/16,37,53,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/17/16,35,39,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/18/16,27,31,18
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/19/16,25,37,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/20/16,40,55,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/21/16,45,51,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/22/16,36,42,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/23/16,27,34,21
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/24/16,31,60,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/25/16,51,61,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/26/16,30,34,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/27/16,24,34,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/28/16,39,55,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/29/16,44,57,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/1/16,35,44,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/2/16,35,49,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/3/16,22,29,16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/4/16,23,29,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/5/16,25,34,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/6/16,31,39,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/7/16,35,48,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/8/16,45,57,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/9/16,54,74,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/10/16,61,64,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/11/16,52,55,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/12/16,43,56,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/13/16,52,61,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/14/16,40,47,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/15/16,40,43,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/16/16,45,55,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/17/16,46,59,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/18/16,41,47,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/19/16,32,40,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/20/16,29,37,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/21/16,31,43,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/22/16,34,45,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/23/16,47,60,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/24/16,38,40,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/25/16,39,61,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/26/16,39,47,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/27/16,37,50,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/28/16,37,42,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/29/16,40,46,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/30/16,40,55,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/31/16,51,66,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/1/16,61,68,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/2/16,44,50,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/3/16,31,38,21
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/4/16,21,22,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/5/16,24,34,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/6/16,28,38,18
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/7/16,45,52,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/8/16,43,45,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/9/16,35,44,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/10/16,34,44,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/11/16,43,55,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/12/16,49,53,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/13/16,41,53,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/14/16,43,54,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/15/16,45,57,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/16/16,47,57,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/17/16,51,67,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/18/16,60,72,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/19/16,50,59,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/20/16,48,58,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/21/16,51,71,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/22/16,66,79,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/23/16,59,63,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/24/16,51,57,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/25/16,49,58,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/26/16,42,50,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/27/16,43,58,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/28/16,47,57,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/29/16,46,56,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/30/16,49,61,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/1/16,45,50,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/2/16,42,48,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/3/16,46,49,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/4/16,44,46,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/5/16,41,45,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/6/16,47,59,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/7/16,45,49,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/8/16,50,58,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/9/16,51,61,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/10/16,52,67,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/11/16,62,75,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/12/16,65,76,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/13/16,60,70,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/14/16,62,72,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/15/16,49,54,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/16/16,44,58,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/17/16,61,65,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/18/16,56,67,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/19/16,56,64,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/20/16,57,71,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/21/16,60,68,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/22/16,58,65,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/23/16,70,75,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/24/16,57,59,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/25/16,65,84,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/26/16,74,86,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/27/16,71,84,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/28/16,75,89,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/29/16,65,72,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/30/16,61,76,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/31/16,72,81,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/1/16,69,76,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/2/16,59,73,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/3/16,61,68,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/4/16,70,81,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/5/16,63,64,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/6/16,68,78,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/7/16,69,79,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/8/16,59,66,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/9/16,55,63,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/10/16,57,69,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/11/16,58,64,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/12/16,63,72,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/13/16,56,67,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/14/16,61,75,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/15/16,68,79,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/16/16,71,79,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/17/16,67,76,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/18/16,67,79,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/19/16,67,80,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/20/16,68,82,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/21/16,70,79,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/22/16,65,75,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/23/16,66,79,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/24/16,70,79,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/25/16,69,81,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/26/16,71,84,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/27/16,69,80,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/28/16,68,74,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/29/16,71,81,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/30/16,71,81,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/1/16,70,80,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/2/16,67,73,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/3/16,66,78,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/4/16,70,83,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/5/16,71,83,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/6/16,77,89,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/7/16,74,83,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/8/16,67,72,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/9/16,58,61,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/10/16,59,67,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/11/16,63,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/12/16,70,81,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/13/16,74,86,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/14/16,72,80,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/15/16,77,88,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/16/16,76,85,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/17/16,76,84,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/18/16,76,88,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/19/16,72,78,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/20/16,67,79,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/21/16,72,85,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/22/16,78,92,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/23/16,78,89,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/24/16,74,86,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/25/16,78,90,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/26/16,78,87,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/27/16,78,89,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/28/16,78,87,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/29/16,74,84,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/30/16,73,83,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/31/16,67,69,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/1/16,67,74,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/2/16,65,72,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/3/16,68,78,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/4/16,70,81,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/5/16,71,82,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/6/16,72,83,65
